Date,Team,fuckYOIU,WinLoss,
2018/1/3,MIA,0.214994759,W,0.596800449
2018/1/3,IND,0.094352903,L,0.329789441
2018/1/3,MIL,0.191747534,W,0.670210559
2018/1/3,HOU,0.165971092,W,0.681783068
2018/1/3,ORL,0.077465714,L,0.318216932
2018/1/3,SAS,0.238717791,L,0.865417253
2018/1/3,PHI,0.037123476,W,0.134582747
2018/1/3,NOR,0.258309,W,0.903781511
2018/1/3,UTA,0.027500122,L,0.096218489
2018/1/3,NYK,0.148468662,L,0.414872398
2018/1/3,WAS,0.209397185,W,0.585127602
2018/1/4,GSW,0.234706536,W,0.632814688
2018/1/4,HOU,0.13618646,L,0.367185312
2018/1/4,OKC,0.293834108,W,0.618058616
2018/1/4,LAC,0.181580522,L,0.381941384
2018/1/5,MIN,0.333557328,L,0.824707072
2018/1/5,BOS,0.070898193,W,0.175292928
2018/1/5,CHI,0.040168689,W,0.480290705
2018/1/5,DAL,0.043465428,L,0.519709295
2018/1/5,UTA,0.15184334,L,0.474392964
2018/1/5,DEN,0.168235901,W,0.525607036
2018/1/5,CHA,0.180352682,W,0.682455445
2018/1/5,LAL,0.083917584,L,0.317544555
2018/1/5,WAS,0.200477702,W,0.670847555
2018/1/5,MEM,0.098364711,L,0.329152445
2018/1/5,NYK,0.147789783,L,0.407218968
2018/1/5,MIA,0.215134821,W,0.592781032
2018/1/5,TOR,0.183210803,W,0.488616428
2018/1/5,MIL,0.191747534,L,0.511383572
2018/1/5,DET,0.145232058,L,0.805128389
2018/1/5,PHI,0.035151667,W,0.194871611
2018/1/5,ATL,0.03998723,L,0.215230583
2018/1/5,POR,0.145800634,W,0.784769417
2018/1/5,PHX,0.082581321,L,0.283889458
2018/1/5,SAS,0.208311204,W,0.716110542
2018/1/6,BOS,0.066427794,W,0.811814771
2018/1/6,BKN,0.0153985,L,0.188185229
2018/1/6,HOU,0.129990729,L,0.51361755
2018/1/6,DET,0.123097837,W,0.48638245
2018/1/6,CHI,0.040168689,L,0.299588485
2018/1/6,IND,0.09391086,W,0.700411515
2018/1/6,GSW,0.249734784,W,0.57900747
2018/1/6,LAC,0.181580522,L,0.42099253
2018/1/6,NOR,0.259025529,L,0.475462431
2018/1/6,MIN,0.285761004,W,0.524537569
2018/1/6,CLE,0.304477848,W,0.796877204
2018/1/6,ORL,0.077610944,L,0.203122796
2018/1/6,DEN,0.151078067,L,0.825541877
2018/1/6,SAC,0.031926662,W,0.174458123
2018/1/6,MIL,0.20171606,W,0.526079306
2018/1/6,WAS,0.181716737,L,0.473920694
2018/1/7,NYK,0.147285096,W,0.772134688
2018/1/7,DAL,0.043465428,L,0.227865312
2018/1/7,ATL,0.03998723,L,0.365496938
2018/1/7,LAL,0.069417873,W,0.634503062
2018/1/7,UTA,0.151652732,L,0.413462046
2018/1/7,MIA,0.215134821,W,0.586537954
2018/1/7,OKC,0.303086032,L,0.790903904
2018/1/7,PHX,0.080128706,W,0.209096096
2018/1/7,SAS,0.140002768,L,0.670797045
2018/1/7,POR,0.0687083,W,0.329202955
2018/1/8,TOR,0.183210803,W,0.93160094
2018/1/8,BKN,0.013451518,L,0.06839906
2018/1/8,HOU,0.129343313,W,0.683974475
2018/1/8,CHI,0.059762155,L,0.316025525
2018/1/8,DEN,0.151078067,L,0.411894527
2018/1/8,GSW,0.21571017,W,0.588105473
2018/1/8,MIL,0.184513437,L,0.65953375
2018/1/8,IND,0.095250012,W,0.34046625
2018/1/8,ATL,0.053240243,L,0.278130328
2018/1/8,LAC,0.138181682,W,0.721869672
2018/1/8,CLE,0.304477848,L,0.515855314
2018/1/8,MIN,0.285761004,W,0.484144686
2018/1/8,DET,0.152131779,L,0.362924105
2018/1/8,NOR,0.267051673,W,0.637075895
2018/1/8,SAS,0.140002768,W,0.764094199
2018/1/8,SAC,0.043224337,L,0.235905801
2018/1/9,ORL,0.020372873,L,0.319132442
2018/1/9,DAL,0.043465428,W,0.680867558
2018/1/9,SAC,0.036489671,L,0.344542698
2018/1/9,LAL,0.069417873,W,0.655457302
2018/1/9,POR,0.035939726,W,0.098600196
2018/1/9,OKC,0.328559815,L,0.901399804
2018/1/9,MIA,0.207036989,W,0.570711811
2018/1/9,TOR,0.155732775,L,0.429288189
2018/1/10,DET,0.15183978,W,0.918619321
2018/1/10,BKN,0.013451518,L,0.081380679
2018/1/10,DAL,0.0460107,W,0.225203599
2018/1/10,CHA,0.158296427,L,0.774796401
2018/1/10,ATL,0.053240243,W,0.24038816
2018/1/10,DEN,0.168235901,L,0.75961184
2018/1/10,LAC,0.182423123,W,0.486161347
2018/1/10,GSW,0.192808524,L,0.513838653
2018/1/10,POR,0.09964557,L,0.444891396
2018/1/10,HOU,0.124331722,W,0.555108604
2018/1/10,MIA,0.206757412,W,0.873638565
2018/1/10,IND,0.029905002,L,0.126361435
2018/1/10,NOR,0.304170006,L,0.784243079
2018/1/10,MEM,0.083681687,W,0.215756921
2018/1/10,ORL,0.020501004,L,0.097808286
2018/1/10,MIL,0.189102954,W,0.902191714
2018/1/10,OKC,0.306299331,L,0.523435872
2018/1/10,MIN,0.27887136,W,0.476564128
2018/1/10,CHI,0.034526234,W,0.243368233
2018/1/10,NYK,0.107342053,L,0.756631767
2018/1/10,UTA,0.021790786,W,0.093895361
2018/1/10,WAS,0.21028443,L,0.906104639
2018/1/11,SAS,0.140002768,L,0.668524207
2018/1/11,LAL,0.069417873,W,0.331475793
2018/1/11,BOS,0.0662572,W,0.654834169
2018/1/11,PHI,0.034924447,L,0.345165831
2018/1/11,LAC,0.182423123,W,0.892686541
2018/1/11,SAC,0.021929821,L,0.107313459
2018/1/11,CLE,0.304963347,L,0.662107886
2018/1/11,TOR,0.155631298,W,0.337892114
2018/1/12,BKN,0.02417607,W,0.308193047
2018/1/12,ATL,0.054268496,L,0.691806953
2018/1/12,UTA,0.021726316,L,0.123459627
2018/1/12,CHA,0.154252802,W,0.876540373
2018/1/12,MEM,0.121118014,L,0.408987708
2018/1/12,DEN,0.175022949,W,0.591012292
2018/1/12,CLE,0.304330971,L,0.910527278
2018/1/12,IND,0.029905002,W,0.089472722
2018/1/12,GSW,0.241184249,W,0.560519223
2018/1/12,MIL,0.189102954,L,0.439480777
2018/1/12,NYK,0.151895039,L,0.352615801
2018/1/12,MIN,0.27887136,W,0.647384199
2018/1/12,POR,0.101710457,L,0.302044964
2018/1/12,NOR,0.235029,W,0.697955036
2018/1/12,HOU,0.286365328,W,0.76404137
2018/1/12,PHX,0.088438104,L,0.23595863
2018/1/12,ORL,0.020372873,L,0.0884492
2018/1/12,WAS,0.209961293,W,0.9115508
2018/1/13,DET,0.145269765,L,0.698269687
2018/1/13,CHI,0.062772726,W,0.301730313
2018/1/13,OKC,0.303086032,W,0.668773772
2018/1/13,CHA,0.150110616,L,0.331226228
2018/1/13,LAL,0.03897795,W,0.472784488
2018/1/13,DAL,0.043465428,L,0.527215512
2018/1/13,SAC,0.024421846,L,0.11855129
2018/1/13,LAC,0.181580522,W,0.88144871
2018/1/13,DEN,0.14840336,L,0.402322149
2018/1/13,SAS,0.22046363,W,0.597677851
2018/1/13,GSW,0.32631432,W,0.676934523
2018/1/13,TOR,0.155732775,L,0.323065477
2018/1/13,BKN,0.02417607,L,0.103635024
2018/1/13,WAS,0.209104812,W,0.896364976
2018/1/14,MIL,0.184513437,L,0.461851443
2018/1/14,MIA,0.214994759,W,0.538148557
2018/1/14,POR,0.098896355,L,0.259723595
2018/1/14,MIN,0.281879043,W,0.740276405
2018/1/14,NOR,0.304170006,W,0.792674783
2018/1/14,NYK,0.079556098,L,0.207325217
2018/1/14,IND,0.074762506,W,0.470634478
2018/1/14,PHX,0.084092209,L,0.529365522
2018/1/15,SAS,0.245170761,L,0.838513219
2018/1/15,ATL,0.047216712,W,0.161486781
2018/1/15,NYK,0.142357235,W,0.900171794
2018/1/15,BKN,0.015787284,L,0.099828206
2018/1/15,MIA,0.206757412,L,0.767103128
2018/1/15,CHI,0.062772726,W,0.232896872
2018/1/15,GSW,0.32631432,W,0.511979855
2018/1/15,CLE,0.311043414,L,0.488020145
2018/1/15,CHA,0.176210496,W,0.578487758
2018/1/15,DET,0.128394906,L,0.421512242
2018/1/15,HOU,0.270152605,L,0.598035851
2018/1/15,LAC,0.181580522,W,0.401964149
2018/1/15,LAL,0.03897795,L,0.317773238
2018/1/15,MEM,0.083681687,W,0.682226762
2018/1/15,SAC,0.052711098,L,0.139426099
2018/1/15,OKC,0.325346516,W,0.860573901
2018/1/15,TOR,0.182269403,L,0.839351621
2018/1/15,PHI,0.034885599,W,0.160648379
2018/1/15,IND,0.074762506,W,0.325993642
2018/1/15,UTA,0.154574807,L,0.674006358
2018/1/15,MIL,0.184764233,W,0.46910067
2018/1/15,WAS,0.209104812,L,0.53089933
2018/1/16,NOR,0.304170006,W,0.808250591
2018/1/16,BOS,0.072161307,L,0.191749409
2018/1/16,DAL,0.0460107,L,0.214755801
2018/1/16,DEN,0.168235901,W,0.785244199
2018/1/16,MIN,0.340446971,L,0.805458348
2018/1/16,ORL,0.08222786,W,0.194541652
2018/1/16,PHX,0.09268171,L,0.3906883
2018/1/16,POR,0.144545025,W,0.6093117
2018/1/17,NOR,0.306249909,L,0.866418188
2018/1/17,ATL,0.047216712,W,0.133581812
2018/1/17,SAS,0.129830131,W,0.893171268
2018/1/17,BKN,0.015528476,L,0.106828732
2018/1/17,GSW,0.301636982,W,0.827741346
2018/1/17,CHI,0.062772726,L,0.172258654
2018/1/17,WAS,0.219638082,L,0.594019892
2018/1/17,CHA,0.150110616,W,0.405980108
2018/1/17,DEN,0.151991995,L,0.455649033
2018/1/17,LAC,0.181580522,W,0.544350967
2018/1/17,NYK,0.149774025,L,0.587905247
2018/1/17,MEM,0.104984758,W,0.412094753
2018/1/17,MIA,0.187939375,W,0.498788746
2018/1/17,MIL,0.188852155,L,0.501211254
2018/1/17,LAL,0.03897795,L,0.114014762
2018/1/17,OKC,0.302889624,W,0.885985238
2018/1/17,UTA,0.163505796,W,0.774059473
2018/1/17,SAC,0.047725771,L,0.225940527
2018/1/17,DET,0.145269765,L,0.446565127
2018/1/17,TOR,0.180035003,W,0.553434873
2018/1/18,PHI,0.041548676,W,0.681266798
2018/1/18,BOS,0.019438703,L,0.318733202
2018/1/18,ORL,0.019875973,L,0.05933362
2018/1/18,CLE,0.315110724,W,0.94066638
2018/1/18,MIN,0.338833666,L,0.530067372
2018/1/18,HOU,0.300393881,W,0.469932628
2018/1/18,IND,0.074762506,L,0.339645387
2018/1/18,POR,0.145356797,W,0.660354613
2018/1/19,MIA,0.187939375,L,0.92126119
2018/1/19,BKN,0.016062896,W,0.07873881
2018/1/19,PHX,0.09748096,W,0.3678161
2018/1/19,DEN,0.167545395,L,0.6321839
2018/1/19,WAS,0.219638082,W,0.631531274
2018/1/19,DET,0.128148466,L,0.368468726
2018/1/19,IND,0.074762506,L,0.584838597
2018/1/19,LAL,0.053071919,W,0.415161403
2018/1/19,SAC,0.052711098,L,0.38530335
2018/1/19,MEM,0.084093055,W,0.61469665
2018/1/19,SAS,0.129830131,L,0.400547425
2018/1/19,TOR,0.194301602,W,0.599452575
2018/1/19,NYK,0.149774025,W,0.491953356
2018/1/19,UTA,0.154673588,L,0.508046644
2018/1/20,CHI,0.0327975,W,0.416199112
2018/1/20,ATL,0.046004927,L,0.583800888
2018/1/20,MIA,0.187785416,W,0.555749101
2018/1/20,CHA,0.150110616,L,0.444250899
2018/1/20,OKC,0.279406093,W,0.470360249
2018/1/20,CLE,0.314619643,L,0.529639751
2018/1/20,GSW,0.327474195,L,0.52156529
2018/1/20,HOU,0.300393881,W,0.47843471
2018/1/20,TOR,0.182269403,L,0.388758493
2018/1/20,MIN,0.286580555,W,0.611241507
2018/1/20,MEM,0.123405642,L,0.342304199
2018/1/20,NOR,0.237108902,W,0.657695801
2018/1/20,MIL,0.051958841,L,0.545003559
2018/1/20,PHI,0.04337786,W,0.454996441
2018/1/20,DAL,0.0460107,L,0.240884219
2018/1/20,POR,0.144996833,W,0.759115781
2018/1/20,LAC,0.182423123,L,0.540931126
2018/1/20,UTA,0.154815972,W,0.459068874
2018/1/21,ORL,0.020372873,W,0.220572562
2018/1/21,BOS,0.071990713,L,0.779427438
2018/1/21,BKN,0.025008102,W,0.163284552
2018/1/21,DET,0.128148466,L,0.836715448
2018/1/21,NYK,0.149774025,L,0.738363419
2018/1/21,LAL,0.053071919,W,0.261636581
2018/1/21,IND,0.074762506,W,0.578136228
2018/1/21,SAS,0.054553911,L,0.421863772
2018/1/22,UTA,0.163053575,L,0.779942331
2018/1/22,ATL,0.046004927,W,0.220057669
2018/1/22,SAC,0.052711098,L,0.259888832
2018/1/22,CHA,0.150110616,W,0.740111168
2018/1/22,WAS,0.219638082,L,0.832100255
2018/1/22,DAL,0.044318191,W,0.167899745
2018/1/22,POR,0.09964557,L,0.403663386
2018/1/22,DEN,0.14720756,W,0.596336614
2018/1/22,MIA,0.188093108,L,0.384933986
2018/1/22,HOU,0.300544204,W,0.615066014
2018/1/22,MIN,0.332737777,W,0.646949132
2018/1/22,LAC,0.181580522,L,0.353050868
2018/1/22,PHI,0.031939675,L,0.31859855
2018/1/22,MEM,0.06831086,W,0.68140145
2018/1/22,PHX,0.097573469,L,0.628951104
2018/1/22,MIL,0.057563343,W,0.371048896
2018/1/22,CHI,0.0327975,L,0.122458009
2018/1/22,NOR,0.235029,W,0.877541991
2018/1/23,NYK,0.119115192,L,0.268347101
2018/1/23,GSW,0.324769583,W,0.731652899
2018/1/23,BOS,0.054536136,L,0.439970731
2018/1/23,LAL,0.069417873,W,0.560029269
2018/1/23,BKN,0.025008102,L,0.076267993
2018/1/23,OKC,0.302889624,W,0.923732007
2018/1/23,SAC,0.037748146,W,0.315260047
2018/1/23,ORL,0.08198839,L,0.684739953
2018/1/23,CLE,0.299422044,L,0.832300882
2018/1/23,SAS,0.060330121,W,0.167699118
2018/1/24,TOR,0.182269403,W,0.798466491
2018/1/24,ATL,0.046004927,L,0.201533509
2018/1/24,NOR,0.306249909,W,0.671070112
2018/1/24,CHA,0.150110616,L,0.328929888
2018/1/24,HOU,0.283214529,W,0.866947981
2018/1/24,DAL,0.043465428,L,0.133052019
2018/1/24,UTA,0.163388166,W,0.559641103
2018/1/24,DET,0.128563524,L,0.440358897
2018/1/24,PHX,0.097573469,L,0.772986608
2018/1/24,IND,0.028655715,W,0.227013392
2018/1/24,BOS,0.054536136,W,0.23097115
2018/1/24,LAC,0.181580522,L,0.76902885
2018/1/24,SAS,0.193056386,W,0.7388296
2018/1/24,MEM,0.0682439,L,0.2611704
2018/1/24,CHI,0.0327975,L,0.447653483
2018/1/24,PHI,0.040467874,W,0.552346517
2018/1/24,MIN,0.334958117,L,0.697371886
2018/1/24,POR,0.145356797,W,0.302628114
2018/1/25,NYK,0.144831895,L,0.464635677
2018/1/25,DEN,0.166878768,W,0.535364323
2018/1/25,MIN,0.338833666,L,0.511364946
2018/1/25,GSW,0.323772694,W,0.488635054
2018/1/25,SAC,0.052711098,W,0.199940616
2018/1/25,MIA,0.210922673,L,0.800059384
2018/1/25,WAS,0.219638082,L,0.422734185
2018/1/25,OKC,0.299927379,W,0.577265815
2018/1/26,LAL,0.039215557,W,0.415855769
2018/1/26,CHI,0.055085304,L,0.584144231
2018/1/26,ATL,0.064406897,L,0.294553123
2018/1/26,CHA,0.154252802,W,0.705446877
2018/1/26,IND,0.074762506,L,0.192470859
2018/1/26,CLE,0.31367295,W,0.807529141
2018/1/26,POR,0.101710457,W,0.696510298
2018/1/26,DAL,0.044318191,L,0.303489702
2018/1/26,LAC,0.193824256,W,0.739405917
2018/1/26,MEM,0.06831086,L,0.260594083
2018/1/26,BKN,0.024740387,L,0.107103552
2018/1/26,MIL,0.206254628,W,0.892896448
2018/1/26,HOU,0.283214529,L,0.544304776
2018/1/26,NOR,0.237108902,W,0.455695224
2018/1/26,NYK,0.149774025,W,0.619389521
2018/1/26,PHX,0.092035079,L,0.380610479
2018/1/26,PHI,0.048724305,W,0.446788882
2018/1/26,SAS,0.060330121,L,0.553211118
2018/1/26,UTA,0.163053575,W,0.455854209
2018/1/26,TOR,0.194634413,L,0.544145791
2018/1/27,WAS,0.151639126,W,0.850599711
2018/1/27,ATL,0.026634066,L,0.149400289
2018/1/27,DAL,0.0469134,L,0.218479881
2018/1/27,DEN,0.167813009,W,0.781520119
2018/1/27,OKC,0.279406093,W,0.684869857
2018/1/27,DET,0.128563524,L,0.315130143
2018/1/27,BOS,0.042884297,L,0.104723918
2018/1/27,GSW,0.366614301,W,0.895276082
2018/1/27,ORL,0.019875973,L,0.172822595
2018/1/27,IND,0.095131983,W,0.827177405
2018/1/27,CHA,0.180352682,L,0.456187807
2018/1/27,MIA,0.214994759,W,0.543812193
2018/1/27,BKN,0.02914411,L,0.093702967
2018/1/27,MIN,0.28188243,W,0.906297033
2018/1/28,MIL,0.189657371,W,0.774925628
2018/1/28,CHI,0.055085304,L,0.225074372
2018/1/28,DET,0.151817603,L,0.3261454
2018/1/28,CLE,0.31367295,W,0.6738546
2018/1/28,PHX,0.082113866,L,0.222841943
2018/1/28,HOU,0.286370922,W,0.777158057
2018/1/28,LAC,0.193824256,W,0.449778004
2018/1/28,NOR,0.237108902,L,0.550221996
2018/1/28,PHI,0.048724305,L,0.130254225
2018/1/28,OKC,0.325346516,W,0.869745775
2018/1/28,SAC,0.047619186,L,0.496637002
2018/1/28,SAS,0.048264096,W,0.503362998
2018/1/28,LAL,0.039215557,L,0.167695369
2018/1/28,TOR,0.194634413,W,0.832304631
2018/1/29,MIN,0.338833666,L,0.880456567
2018/1/29,ATL,0.046004927,W,0.119543433
2018/1/29,MIA,0.216729383,W,0.833760371
2018/1/29,DAL,0.043212671,L,0.166239629
2018/1/29,BOS,0.042834316,W,0.211173636
2018/1/29,DEN,0.160004999,L,0.788826364
2018/1/29,CHA,0.176210496,L,0.651405839
2018/1/29,IND,0.094297512,W,0.348594161
2018/1/29,PHX,0.0931031,L,0.56320956
2018/1/29,MEM,0.072204996,W,0.43679044
2018/1/29,PHI,0.049674651,L,0.195704051
2018/1/29,MIL,0.204150709,W,0.804295949
2018/1/30,CLE,0.307646933,L,0.726245534
2018/1/30,DET,0.115965906,W,0.273754466
2018/1/30,ORL,0.019636504,L,0.065094901
2018/1/30,HOU,0.282023129,W,0.934905099
2018/1/30,POR,0.098443395,W,0.406078579
2018/1/30,LAC,0.143981101,L,0.593921421
2018/1/30,SAC,0.047619186,W,0.21602384
2018/1/30,NOR,0.172815679,L,0.78397616
2018/1/30,BKN,0.029217681,L,0.193785371
2018/1/30,NYK,0.12155573,W,0.806214629
2018/1/30,DEN,0.121697305,L,0.716029074
2018/1/30,SAS,0.048264096,W,0.283970926
2018/1/30,MIN,0.335335714,L,0.634232782
2018/1/30,TOR,0.19339084,W,0.365767218
2018/1/30,GSW,0.336422303,L,0.629422372
2018/1/30,UTA,0.198071413,W,0.370577628
2018/1/30,OKC,0.306299331,L,0.70102261
2018/1/30,WAS,0.13063284,W,0.29897739
2018/1/31,CHA,0.174362912,W,0.791235749
2018/1/31,ATL,0.046004927,L,0.208764251
2018/1/31,NYK,0.164812249,L,0.894362732
2018/1/31,BOS,0.019466728,W,0.105637268
2018/1/31,PHI,0.052511567,L,0.728678755
2018/1/31,BKN,0.019552517,W,0.271321245
2018/1/31,MIA,0.211481156,L,0.41632175
2018/1/31,CLE,0.29649412,W,0.58367825
2018/1/31,MEM,0.119540318,L,0.559945748
2018/1/31,IND,0.093945218,W,0.440054252
2018/1/31,LAL,0.039215557,L,0.324882082
2018/1/31,ORL,0.081491491,W,0.675117918
2018/1/31,DAL,0.0460107,L,0.540033577
2018/1/31,PHX,0.039189003,W,0.459966423
2018/1/31,CHI,0.032347785,L,0.183180875
2018/1/31,POR,0.144241527,W,0.816819125
2018/2/1,OKC,0.303086032,L,0.683606489
2018/2/1,DEN,0.140277272,W,0.316393511
2018/2/1,MEM,0.121118014,L,0.44816877
2018/2/1,DET,0.149132887,W,0.55183123
2018/2/1,MIL,0.185492193,L,0.395501829
2018/2/1,MIN,0.283512448,W,0.604498171
2018/2/1,HOU,0.28785578,W,0.856408086
2018/2/1,SAS,0.048264096,L,0.143591914
2018/2/1,TOR,0.172710405,L,0.569356357
2018/2/1,WAS,0.13063284,W,0.430643643
2018/2/2,ATL,0.064406897,L,0.767904063
2018/2/2,BOS,0.019466728,W,0.232095937
2018/2/2,LAL,0.039215557,W,0.736459112
2018/2/2,BKN,0.014033234,L,0.263540888
2018/2/2,IND,0.096554807,L,0.379992901
2018/2/2,CHA,0.157541538,W,0.620007099
2018/2/2,NYK,0.164812249,L,0.460615149
2018/2/2,MIL,0.192996758,W,0.539384851
2018/2/2,NOR,0.150060903,W,0.313527804
2018/2/2,OKC,0.328559815,L,0.686472196
2018/2/2,MIA,0.211481156,L,0.875707998
2018/2/2,PHI,0.030016188,W,0.124292002
2018/2/2,UTA,0.163053575,W,0.842894823
2018/2/2,PHX,0.030391171,L,0.157105177
2018/2/2,GSW,0.355224593,W,0.88155918
2018/2/2,SAC,0.047725771,L,0.11844082
2018/2/2,POR,0.099699004,L,0.340022915
2018/2/2,TOR,0.1935136,W,0.659977085
2018/2/3,HOU,0.276453026,W,0.48264327
2018/2/3,CLE,0.296336533,L,0.51735673
2018/2/3,GSW,0.352762752,L,0.715307395
2018/2/3,DEN,0.140399704,W,0.284692605
2018/2/3,MIA,0.211481156,L,0.586447367
2018/2/3,DET,0.149132887,W,0.413552633
2018/2/3,PHI,0.030592807,L,0.245606235
2018/2/3,IND,0.093967576,W,0.754393765
2018/2/3,CHI,0.032347785,L,0.159971811
2018/2/3,LAC,0.169861495,W,0.840028189
2018/2/3,NOR,0.150060903,L,0.349847553
2018/2/3,MIN,0.27887136,W,0.650152447
2018/2/3,WAS,0.150835676,W,0.649238219
2018/2/3,ORL,0.081491491,L,0.350761781
2018/2/3,DAL,0.0460107,W,0.490851634
2018/2/3,SAC,0.047725771,L,0.509148366
2018/2/3,UTA,0.16339443,W,0.793252329
2018/2/3,SAS,0.042585967,L,0.206747671
2018/2/4,POR,0.08909587,L,0.82086788
2018/2/4,BOS,0.019442754,W,0.17913212
2018/2/4,MIL,0.192191354,W,0.931951696
2018/2/4,BKN,0.014033234,L,0.068048304
2018/2/4,ATL,0.098497817,W,0.552004276
2018/2/4,NYK,0.079938875,L,0.447995724
2018/2/4,LAL,0.039215557,W,0.1066291
2018/2/4,OKC,0.328559815,L,0.8933709
2018/2/4,CHA,0.184197878,W,0.846449161
2018/2/4,PHX,0.033414575,L,0.153550839
2018/2/4,MEM,0.120592988,L,0.3833697
2018/2/4,TOR,0.193967574,W,0.6166303
2018/2/5,CHA,0.184197878,L,0.567465342
2018/2/5,DEN,0.140399704,W,0.432534658
2018/2/5,POR,0.101339251,L,0.390770484
2018/2/5,DET,0.157992646,W,0.609229516
2018/2/5,WAS,0.151639126,W,0.626713452
2018/2/5,IND,0.090320139,L,0.373286548
2018/2/5,DAL,0.034817085,L,0.170023489
2018/2/5,LAC,0.169961004,W,0.829976511
2018/2/5,ORL,0.019636504,W,0.090415865
2018/2/5,MIA,0.197543344,L,0.909584135
2018/2/5,UTA,0.163289031,W,0.470548577
2018/2/5,NOR,0.183729405,L,0.529451423
2018/2/5,CHI,0.040679161,L,0.460145828
2018/2/5,SAC,0.047725771,W,0.539854172
2018/2/6,MEM,0.133735868,L,0.746101894
2018/2/6,ATL,0.04551025,W,0.253898106
2018/2/6,HOU,0.283070189,W,0.891481643
2018/2/6,BKN,0.034457593,L,0.108518357
2018/2/6,OKC,0.303086032,W,0.482732056
2018/2/6,GSW,0.324769583,L,0.517267944
2018/2/6,PHX,0.035652425,L,0.33931973
2018/2/6,LAL,0.069417873,W,0.66068027
2018/2/6,MIL,0.183464482,W,0.696515351
2018/2/6,NYK,0.079938875,L,0.303484649
2018/2/6,CLE,0.276406513,L,0.770719524
2018/2/6,ORL,0.08222786,W,0.229280476
2018/2/6,WAS,0.151639126,L,0.812885062
2018/2/6,PHI,0.034905237,W,0.187114938
2018/2/6,BOS,0.060643228,L,0.237557929
2018/2/6,TOR,0.194634413,W,0.762442071
2018/2/7,MIN,0.33905398,L,0.541852913
2018/2/7,CLE,0.286676678,W,0.458147087
2018/2/7,BKN,0.032958297,L,0.18099886
2018/2/7,DET,0.149132887,W,0.81900114
2018/2/7,UTA,0.163053575,W,0.612905724
2018/2/7,MEM,0.102980121,L,0.387094276
2018/2/7,HOU,0.28335583,W,0.568906487
2018/2/7,MIA,0.214715182,L,0.431093513
2018/2/7,SAS,0.135195013,W,0.79460483
2018/2/7,PHX,0.034946179,L,0.20539517
2018/2/8,DAL,0.035719785,L,0.099037923
2018/2/8,GSW,0.324947968,W,0.900962077
2018/2/8,OKC,0.095559551,L,0.585175594
2018/2/8,LAL,0.067741093,W,0.414824406
2018/2/8,ATL,0.094557371,L,0.624700266
2018/2/8,ORL,0.056807013,W,0.375299734
2018/2/8,CHA,0.17792092,L,0.55490328
2018/2/8,POR,0.142713191,W,0.44509672
2018/2/8,NYK,0.089811023,L,0.316789222
2018/2/8,TOR,0.193693013,W,0.683210778
2018/2/8,BOS,0.093501179,W,0.417166387
2018/2/8,WAS,0.13063284,L,0.582833613
2018/2/9,CLE,0.174665418,W,0.827097409
2018/2/9,ATL,0.036513357,L,0.172902591
2018/2/9,IND,0.094338606,W,0.429846819
2018/2/9,BOS,0.125131684,L,0.570153181
2018/2/9,MIN,0.337435902,L,0.84897551
2018/2/9,CHI,0.060026567,W,0.15102449
2018/2/9,LAC,0.189857595,W,0.553774598
2018/2/9,DET,0.152985135,L,0.446225402
2018/2/9,DEN,0.123802647,L,0.301723723
2018/2/9,HOU,0.286515262,W,0.698276277
2018/2/9,MIL,0.169093327,L,0.442147939
2018/2/9,MIA,0.213342758,W,0.557852061
2018/2/9,NOR,0.159869048,L,0.820793151
2018/2/9,PHI,0.034904809,W,0.179206849
2018/2/9,POR,0.102958553,W,0.860798896
2018/2/9,SAC,0.016649585,L,0.139201104
2018/2/9,CHA,0.17792092,L,0.461889845
2018/2/9,UTA,0.20728114,W,0.538110155
2018/2/10,NOR,0.159869048,W,0.893173674
2018/2/10,BKN,0.019120831,L,0.106826326
2018/2/10,WAS,0.152479215,W,0.736428027
2018/2/10,CHI,0.054573219,L,0.263571973
2018/2/10,LAL,0.130623282,L,0.803818133
2018/2/10,DAL,0.031880246,W,0.196181867
2018/2/10,SAS,0.205355943,L,0.387633585
2018/2/10,GSW,0.324412248,W,0.612366415
2018/2/10,MIL,0.176719595,W,0.756742867
2018/2/10,ORL,0.056807013,L,0.243257133
2018/2/10,LAC,0.189857595,L,0.799999023
2018/2/10,PHI,0.047464689,W,0.200000977
2018/2/10,DEN,0.126241715,W,0.705811887
2018/2/10,PHX,0.052618569,L,0.294188113
2018/2/11,DET,0.139474806,L,0.792523788
2018/2/11,ATL,0.036513357,W,0.207476212
2018/2/11,CLE,0.159370406,W,0.560503521
2018/2/11,BOS,0.124963947,L,0.439496479
2018/2/11,TOR,0.200418642,W,0.568415822
2018/2/11,CHA,0.152172954,L,0.431584178
2018/2/11,DAL,0.028342832,L,0.090059084
2018/2/11,HOU,0.286370922,W,0.909940916
2018/2/11,NYK,0.077217867,L,0.457210341
2018/2/11,IND,0.091671285,W,0.542789659
2018/2/11,SAC,0.017409278,L,0.05816826
2018/2/11,MIN,0.28188243,W,0.94183174
2018/2/11,MEM,0.121560025,L,0.552084804
2018/2/11,OKC,0.098623585,W,0.447915196
2018/2/11,UTA,0.213206165,W,0.599029418
2018/2/11,POR,0.142713191,L,0.400970582
2018/2/12,LAC,0.190158141,W,0.908924342
2018/2/12,BKN,0.019054147,L,0.091075658
